,Date,nps,Comment,comment
1780,02-04-23 05:07,3,un poco confuso,It is not enabled to choose date
1781,02-04-23 05:08,9,FACIL DE USAR,I would like to opt out of full refund fee
1782,02-04-23 05:15,1,tarda mucho para ser la compra,Kindly process refund to original form of payment. PNR - DEW3HX
1783,02-04-23 05:15,8,clarificar los adicionales desde el principio,Kindly process refund to original form of payment. PNR - TEPUJN
1784,02-04-23 05:20,10,facil de usar,"it won't let me pay, my card is fine and now it turns out that I can't make the payment when there are only 3 seats left available,"
1785,02-04-23 05:20,10,porque es confiable y segura al proteger la informacion privada,Kindly process refund to original form of payment. PNR - V7SY5S - LDRG7N  - V7SY5S
1786,02-04-23 05:21,10,rapidez,My points do not accumulate for my purchases.
1787,02-04-23 05:34,10,por el uso amigable,they suck and they know it
1788,02-04-23 05:43,9,Muy fácil de acceder,Why are they charging a full refund if I don't want it?
1789,02-04-23 05:46,9,SI CLARO,Direct flights from Tampico to Villahermosa and Villahermosa Tampico return
1790,02-04-23 06:04,8,"menos intentos forzosos de venta, retrasa mucho el proceso",I bought a ticket with viva and no point was reflected
1791,02-04-23 06:05,8,mas agilidad,I CAN'T CORRECT MY NAME
1792,02-04-23 06:09,8,Deberían de aplicar el precio total desde el inicio con el TUA,Unclear to navigate.
1793,02-04-23 06:17,9,GOOD SERVICE,"I have not been able to subscribe to vivafan, the page does not let me proceed to configure my profile, a warning appears that I am not putting the correct information in the password, I do not understand if I am just creating it. How can I enroll in the program?"
1794,02-04-23 06:22,10,todo bien,Before the page you could choose the days of flight and at the end they gave you the total that you would pay now since I choose the days it is a problem because the arrival one does not let me select and when I move forward it does not let me continue with the process
1795,02-04-23 06:23,10,muy economico,"that after choosing the days that you are going to fly, let you go forward to see how much you would pay or be able to book since it did not happen from there"
1796,02-04-23 06:34,10,Es fácil comprar un vuelo,b
1797,02-04-23 06:39,9,Por ser una línea popular,thanks for the facility
1798,02-04-23 06:52,8,poner mas claras las promociones,"I have an HSBC card, how can I see the doters points?"
1799,02-04-23 06:58,10,ok,"In the total, they round up the cents. Worse in general, my payment does not fit. It bothers me that they always put obstacles in something so simple."
1800,02-04-23 07:09,0,"Buen dia. Al momento de hacer mi reservacion (al final), la pagina reporto que habia un error y tuve que volver a hacer todo el proceso. Al momento de hacer la reservacion nuevamente, el vuelo aumento 100 dlls mas. Espero su servicio mejore. Gracias.",I can't select a VIP seat
1801,02-04-23 07:17,10,me gusta viajar en viva aerobus,The Monterrey Cancun calendar does not load. goes blank
1802,02-04-23 07:30,1,Payment did not work for no understandable reason,"When I arrived at Kennedy Airport 1 hour and 10 minutes before my flight, there was no more. Viva Aerobus staff. For two days I tried to do my check-in on my cell phone but the corresponding button was always gray (deactivated) I spoke with a representative in Monterrey Mexico named Melanie who was kind but could not help me or give me options."
1803,02-04-23 07:39,10,ES SENCILLO,I have tried to pay with 3 different TDC and it shows that they have an error
1804,02-04-23 07:46,10,Amigable,I can not access my account
1805,02-04-23 07:46,10,MUY RAPIDA,I do NOT understand why now for the purchase of tickets appears to be charged in dollars and my card is not accepted to pay. Could you put in national currency?
1806,02-04-23 07:47,5,"No mintiendo en los precios promocionales.Finalmente cuando uno termina por hacer la compra resulta el doble de la supuesta ""promoción"" que están ofreciendo.Es enserio? $61 dls por el supuesto ""TUA""? Es el aeropuerto que más cobra por un impuesto de aeropuerto en todo el mundo y esta echo una mierda; el peor Aeropuerto en Latinoamérica, pésimas instalaciones, sucio, pésimo servicio de seguridad para ingresar al aeropuerto, no tiene ningún adelanto tecnológico, te entregan el equipaje 45 minutos después de haber llegado a la ciudad de Mexico, te roban cosas de el equipaje, etc... y aun así cobran $61 dolares???",Improve page navigation
1807,02-04-23 07:50,10,Las tarifas son cllaras.,"TERRIBLE SERVICE, THEY OFFERED ME A FREE ITINERARY CHANGE DUE TO A CHANGE OF VIVA AEROBUS PART, THEN THEY TELL ME THAT IT IS NOT POSSIBLE, I REQUEST A CHANGE WITH COST, I SHARE ALL MY BANK DETAILS, THEY CONFIRM THAT THE CHANGE WAS MADE AND THEY CUT OFF MY CALL, I CONTACT ME AGAIN AND THEY CANNOT CONFIRM ME IF THE ITINERARY CHANGE WAS MADE OR NOT, THE REVIEW OF THE CALL IS REQUESTED, I CONTACT ME AGAIN FOR THE RESOLUTION OF THE REVIEW OF THE CALL, SERVICE AGENTS WHO DO NOT KNOW THEIR OWN POLICIES AND CHANGE THEM TO LIKE AND HUMOR, CALL FULL OF ERRORS BY AGENTS AND SUPERVISORS. THAT'S WHY THEY ARE THE MOCK INSIDE THE AIRLINES"
1808,02-04-23 08:09,9,Es sencillo hacer la reserva,"Images are missing to be able to give the correct data, to do the jack in"
1809,02-04-23 08:10,10,Super,"It marks a cost for the ticket and when I choose it, it doubles the price."
1810,02-04-23 10:24,10,Todo marcha bien,What I requested was easy and understandable and the results were as expected.
1811,02-04-23 12:21,10,POR QUE  SUS ESTAN ESTANM A BUEN PRECIO Y POR SU BUEN SERVICIO,"I try to register and it doesn't, there are already 3 flights that I can't earn points, the page simply doesn't work"
1812,02-04-23 13:20,10,.,I can't check in
1813,02-04-23 13:35,10,tienen buenas opciones de vuelos,"When I want to select the option to document my sporting goods it cannot be selected even when I click on the desired option. It is not the first time I have bought this service, however this time it is failing. In the same way, I contacted your customer service to validate the price that is shown to me on the website and yet your agent tells me that the price may vary even so I want to book in advance"
1814,02-04-23 13:41,8,PONER EL PRECIO DEL TUA DESDE EL PRINCIPIO,THEY DO NOT HANDLE MONTHS WITHOUT INTEREST
1815,02-04-23 13:49,6,"el campo de poner el cumpleaños está en problemas y el estado también, no aparece como yo elijo",It is not clear how points can be accumulated
1816,02-04-23 14:14,10,muy facil,They sent me an email informing me of the doters points that I had and they are not reflected here
1817,02-04-23 14:19,10,Información clara y concreta,hello good morning. It won't let me proceed by adding the ID in my companion. Greetings
1818,02-04-23 14:52,10,EFICIENCIA,There is no space to add a card! And I don't check in for my old man without a card. UGLY!!!!!!!!!
1819,02-04-23 14:59,10,todo bien,"Why does it give me a cost for the flight and when I choose it, it doubles the cost?"
1820,02-04-23 15:18,10,por economicos y seguros del viaje,I HAVE NO EXPERIENCE WITH THE COMPUTER BUT EVERYTHING WAS VERY EASY TO CHECK IN AND HAVE THE TICKET
1821,02-04-23 15:19,8,ninguna,I can't find the Veracruz airport
1822,02-04-23 15:24,10,todo bien,"When you order the card, be sure to say that doters are earned at certain establishments and/or brands"
1823,02-04-23 15:36,0,ayer quise comprar y no pude hoy lo compro mas caro es un mal plan,
1824,02-04-23 15:39,10,Son la aerolínea con las tarifas mas justas.,"I have made purchases with my viva HSBC card, and I do not see the points reflected. Please, could you tell me why they are not registered?"
1825,02-04-23 15:42,10,Facilidad,It only lets Puerto Vallarta quote and they offer Merida and Cancun and how do I see them?
1826,02-04-23 15:43,10,TODO BIEN,I try to recover or change password and they send me a code when I enter the code nothing happens and there is no next button it gets stuck there
1827,02-04-23 15:48,10,BERRYGOOD,Trips
1828,02-04-23 16:01,10,ES MI LINEA FAVORITA Y LA NETA SU PAGINA ES MUY FÁCIL DE UTILIZAR,"It does not allow me to select the return date, I have been trying for several days"
1829,02-04-23 16:03,10,,No sievecfu page
1830,02-04-23 16:09,10,Super sencillo y amigable.,"I have to quote from 20 to 30 daily flights and your page is the worst of all. To know the final price, you always have to enter all the passenger's data, mail, dates of birth, email, etc. and i just want to know total cost"
1831,02-04-23 16:18,9,Por facil de accesar,"They offer deferred payment, and the system does not accept it"
1832,02-04-23 16:19,10,PAGINA MUY AGIL Y FORMA SENCILLA,"The purchase is very messy, very cheating"
1833,02-04-23 16:20,10,todo bien,What does this charge refer to?
1834,02-04-23 16:26,10,"Excelente el portal, enhorabueba. Se","I selected the return and return dates and I could not go beyond that, I could no longer make the selection or pay for the flight."
1835,02-04-23 16:28,10,excelente web check out!,"SINCE ONE ENTERS TO SEE THE PROMOTIONS, THEY DO NOT LET THEM CHECK WHICH ONE HAS A LOT TO KNOW ABOUT THE PROMOTIONS, IT IS NOT WORTH"
1836,02-04-23 16:30,10,es facil y rapido,excellent atention
1837,02-04-23 16:31,9,Error de conexión,Doesn't load the app.
1838,02-04-23 16:43,9,FACIL Y SEGURO,"THE WINDOW DOES NOT COME OUT TO MAKE PAYMENT, I ENTER THE PASSWORD LAST NAME AND RESERVATION DATA OUT BUT NOT THE WINDOW TO ENTER THE CARD WITH WHICH A NEW PAYMENT IS PAYED"
1839,02-04-23 16:51,10,es muy sencillo,"A whole number appears in the total amount and a number with decimals appears at the end, there is a difference of 35 cents and I cannot continue to pay"
1840,02-04-23 16:59,7,sin tanto enredo. mas accesible la plataforma.,pesima pagina
1841,02-04-23 17:04,10,muy fácil y accesible de ingresar y conseguir todo.,"The second last name of a passenger is misspelled, is there a problem when boarding?"
1842,02-04-23 17:30,8,Es abrumador la cantidad de extras que van ofreciendo y son como truculentas porque no es claro en como te van agregando costos.,"I HAVE BEEN TRYING ALL MORNING TO CONTACT AN ADVISOR TO INFORM ME ABOUT A PURCHASE OF TICKETS THAT I MADE ON THE INTERNET LAST NIGHT ON THE CITY ROUTE OF MEXICO / CANCUN ROUND ROUND ON DECEMBER 18 / 20. THEY DID NOT ISSUE ME A PRINTED INVOICE OR RESERVE AND THE PURCHASE IS APPROVED BY MY BANK FOR $2,002,885"
1843,02-04-23 17:31,10,"buenas ofertas,","I THINK IT'S TERRIBLE THAT THERE IS NO CONTACT FROM THE VIVAAEROBUS COMPANY THAT WILL SOLVE THE PROBLEMS THAT ARE PRESENTED WITH THE PURCHASE OF TICKETS, TAKING INTO ACCOUNT THAT THE RIGHT OF RETRACTATION WOULD BE VIOLATED"
1844,02-04-23 17:33,10,muy explicado y facil uso,It does not work to be able to change the flight
1845,02-04-23 17:35,10,POR QUE ME HA IDO BIEN,fuck his mother for losing luggage and offering so little money back in compensation
1846,02-04-23 17:38,9,.,I have not received compensation for flight change
1847,02-04-23 17:39,10,muy facil la compra,You can not perform the check on the page
1848,02-04-23 17:39,10,buen servicio,"THEY SHOULD BE CLEARER IN THE INFORMATION OF THE CHARGES WHEN MAKING A FLIGHT CHANGE, NOTHING IS UNDERSTANDABLE"
1849,02-04-23 17:40,3,"la pagina tiene varias trampas en los precios o bien marcan predeterminadamente cosas que no deberian, por ejemplo el tema del app para ver peliculas",shit page doesn't work
1850,02-04-23 17:46,10,ME FUNCIONA,"SOMEONE TAKE CONTROL OF MY VIVA AEROBUS ACCOUNT, BUY SEVERAL TICKETS, I DON'T PAY WITH MY CARD, HAS ANOTHER NAME AND OTHER DATA, I DON'T KNOW WHAT TO DO, I COMMUNICATED TO THE CHAT, ALDO ATTENDED ME, AND WHEN I RAISED THE ISSUE HE LEFT ME IN SEEN I REQUEST YOUR HELP TO KNOW WHAT TO DO. 528342660560"
1851,02-04-23 17:54,10,TODO BIEN EXPLICADO,I HAVE A RESERVATION FOR DECEMBER 19 WHEN I CAN MAKE THE CONFIRMATION after check-in.
1852,02-04-23 17:56,10,RAPIDEZ Y EFICACIA,improve the page
1853,02-04-23 17:57,10,"Es una buena pagina, visualmente muy sencilla","They removed the option to defer the purchase of the flight to months with the credit card, when before they gave it. That's what credit cards are supposed to be for, for this damn decision to remove it I have to pay 3000 pesos this month. 2 years ago I traveled here and with the credit card it gave me the option of deferring the purchase to months, and now I never saw it anywhere. I called the number given on this page to ask if there was an option to defer, but only an answering machine answered with few options, then I sent a Whatsapp message and not one of the few questions I had was the one I needed, and not even an option to call an executive or someone to answer the question. I hit Pay because I thought that maybe the option would come out after that, but I suddenly charged the 3000 without deferring. All because of the fucking option to remove the deferred to months, made by the administrators or the programmer, when 2 years ago they did have it."
1854,02-04-23 17:58,10,muy buena,Kindly process refund to original form of payment. PNR - E7WVGC
1855,02-04-23 17:58,10,muy accesible y amigable,does not process the payment
1856,02-04-23 17:59,8,BAJANDO LOS COSTOS DELOS VUELOS,does not process the payment
1857,02-04-23 18:03,10,EXCELENTE EL SISTEMA,Kindly process refund to original form of payment. PNR - A7ZMHS
1858,02-04-23 18:03,10,Gracias! favor de meter vuelo directo fijo Lpz MTY - Mty Lpz directo,Cannot add extra baggage
1859,02-04-23 18:04,0,LA PLATAFORMA NO PERMITE REALIZAR EL PAGO A TRAVES DE TARJETA DE CREDEITO,"The page does not advance, and it returns me to the same place"
1860,02-04-23 18:04,9,MUY FACIL VOLAR CON VIVA,"It does not show any activity so that the points commented on I have to see the breakdown, my pints do not add up"
1861,02-04-23 18:08,10,Muy fácil y claro el proceso,He gives me a full refund that I don't want and never select!!!
1862,02-04-23 18:08,7,"COMPRE UN SERVICIO DE TRANSPORTE, PERO NO ES CLARO . NECESITO TRANSPORTE DE AEROPIUERTO A  CENTRAL CAMIONERA ZAPOPAN.  Y SOLO DICE CENTRAL CAMIONERA (NO ESPECIFICA CUAL)","I couldn't book, I couldn't set a return date in November. There is no one to ask for help and/or support"
1863,02-04-23 18:09,10,rapidez,my name is misspelled
1864,02-04-23 18:11,10,buen servicio claro,There is no option to edit the date of birth
1865,02-04-23 18:12,10,ES MUY SENCILLO,"Where is the option to cancel or change my reservation? How to reduce my luggage, remove a passenger. Etc."
1866,02-04-23 18:19,10,Porque tiene opciones para todos los presupuestos y es muy sencillo reservar,It won't let me register
1867,02-04-23 18:20,10,muy facil de manejar,It won't let me sign up
1868,02-04-23 18:21,10,:),"Why if I buy a bus ticket, does my purchase not generate points?"
1869,02-04-23 18:26,10,perfecto,"Your page does not allow me to specify my comments, so this questionnaire is not well detailed either. My initial problem is that it doesn't allow me to check-in because there are no seats available, how can that be? They oversold the flight and I have the risk of losing it? They force me in this way to arrive at the airport earlier and slow down the whole process. Once I had to deal with staff unable to serve customers and they prohibited me from going up on the whim of the employee, I hope they don't do it to me again because this time I am going to court. Definitely their processes are inefficient and stimulate public displeasure."
1870,02-04-23 18:27,0,"NI SIQUIERA PUDE SELECCIONAR A MESES CON INTERESES, ALGO QUE SI TIENEN DISPONIBLE SI RESERVAS POR CALL CENTER, PESIMA ATENCION. LOS COMPRO SOLO PORQUE SON LA UNICA LINEA DIRECTA A DONDE TENGO QUE VIAJAR.","The page says confirmed flight, paid but it sends me to print and I can't, I did share, but it doesn't send the reservation anywhere nor does it tell me that I can leave the page"
1871,02-04-23 18:30,10,ES UNA PLATAFORMA QUE NO TIENE ERRORES Y LA INFORMACIÓN ES CLARA,It is not easy to register your flights and pay
1872,02-04-23 18:31,10,DINAMICO,"I have 2 small daughters and at check-in they gave me separate seats. The truth is, they don't even notice when you buy the tickets"
1873,02-04-23 18:31,10,PORQUE ME GUSTA LA AEROLINEA,I CANNOT GET THE TUA OUT OF THE PAYMENT TO PAY LATER. MARK ERROR AND THE CHARGE PERSISTS.
1874,02-04-23 18:35,9,good,"I have tried several times to make the purchase, and it says that there is an error with my card which is not true and I have not been able to buy even using Visa/mastercard"
1875,02-04-23 18:39,8,INDICANDO DESDE EL INICIO MONTO A PAGAR,so far nothing
1876,02-04-23 18:40,8,No creo justo el cobro de asientos.,"I already have 3 trips and nothing that gives me points, they are a scam"
1877,02-04-23 18:43,10,muy bueno,The page is difficult to use and it only mentions the departure flights but does not say anything about the return
1878,02-04-23 18:46,10,"RAPIDA, SIN PROBLEMAS Y BARATO!",They do not send me my code to change my password
1879,02-04-23 18:50,9,Muy agil y clara,I don't want to buy the full refund and I can't remove it from the cart
1880,02-04-23 18:50,10,todo muy bien,"very unclear how to complete check in, no logical pathway, UX design is off"
1881,02-04-23 18:54,10,Por sus precios,I have 5 trips this year and my doters are not displayed
1882,02-04-23 18:54,10,EXCELENTE,"I think that for those of us who do not fly, your information is confusing and even more so with the TUA, the price must be what is paid net, do not handle information separately"
1883,02-04-23 18:57,10,Excelente opción,It won't let me withdraw the full refund charge. super annoying.
1884,02-04-23 18:59,8,incluir mas tarjetas de credito para meses sin intereses,It's good that they give rewards to support people
1885,02-04-23 19:01,10,escelente servicio,"I put the departure date and then the return and the departure moves and it does not allow me, also I do not see the calendar to see offers"
1886,02-04-23 19:02,10,Barata,"I chose flights, paid everything indicated: SMART, taxes, etc. Includes all the data for online payment with my AMEX card. Everything accepted but it does not give me the reservation # or the confirmation of it."
1887,02-04-23 19:09,9,es muy facil para acceder y reservar los boletos,"Well, I've already bought several times and as I earned points and I don't know where they are, why nothing appears on my profile"
1888,02-04-23 19:15,9,CUANDO RESERVO EN EL CELULAR NO SE VEN TODAS LAS OPCIONES O NO ME DEJA SELECCIONAR ASIENTOS.,"Hello, the download buttons of walk from boarding mobile or by pdf do not work. They don't download anything"
1889,02-04-23 19:24,10,muy buenos precios,"I want to change the itinerary, leaving Veracruz to Cancun, and returning Cancun-Veracruzs. And it doesn't allow me to write it and change it. Although it generates additional cost"
1890,02-04-23 19:24,9,permiten que muchas tarhjetas entren a meses sin intereses en sus vuelos,"The configuration of the page to indicate or cancel the Additional rates are malicious since they are configured so that the user does not automatically see the boxes and must ""search for them throughout the page, delaying the reservation time"
1891,02-04-23 19:26,7,Mas intuitivo durante el proceso,"One no, I know how it works, two I don't travel much, so how do I do it to collect points?"
1892,02-04-23 19:29,10,muy accesible,"I want to enter my account but I can't, I wanted to send an email to recover my password, but I tried several times and I couldn't??"
1893,02-04-23 19:33,10,FÁCIL,"I DON'T LIKE THAT MY FIRST TRIP I MAKE THE PURCHASE ONLINE AND THEY CHARGE ME DOUBLE, BONE, THEY MADE ME TWO CHARGES"
1894,02-04-23 19:33,9,pràctica,How do I know how many points I have accumulated? I didn't understand if they only get points by buying with allies
1895,02-04-23 19:39,10,muy amigable la pagina,I can not enter the page or register
1896,02-04-23 19:40,10,EXCELENTE SERVICIO,I DO NOT DOWNLOAD THE BOARDING PASS
1897,02-04-23 19:42,10,Muy Facil todo,"How is it possible that they charge an extra service in my purchase when I do not authorize it, and without the option to eliminate it."
1898,02-04-23 19:44,10,FACIL DE USAR,It does not work. I can't even sign up for the program
1899,02-04-23 19:47,10,Muy bueno y agil,"THEY HAVE NOT SOLVED MY INITIAL TICKET PURCHASE PROBLEM ON NOVEMBER 9 ON THE CDM/ CANCUN ROUTE. THEY SENT ME THE TRDERVA Z93UPS WHICH HAS A COST OF MORE THAN $3,000,000 THAT I THINK OF CANCELING US. THE ONE I AM LIVING WITH THE VIVAAEROBUS COMPANY THAT KEEPS SILEMCIO IS A VIOLATION."
1900,02-04-23 19:49,10,Muy accesible la compra sin dificultades,"THEY HAVE NOT SOLVED MY INITIAL TICKET PURCHASE PROBLEM ON NOVEMBER 9 ON THE CDM/ CANCUN ROUTE. THEY SENT ME THE TRDERVA Z93UPS WHICH HAS A COST OF MORE THAN $3,000,000 THAT I THINK OF CANCELING US. IT IS A VIOLATION THAT I AM LIVING WITH THE VIVAAEROBUS COMPANY THAT KEEPS SILENCE."
1901,02-04-23 19:52,7,"Que nos muestren el costo total desde un principio, ya integrando asientos seleccionados","I put my name wrong in the profile and it won't let me change it, I was going to buy a flight but for that reason I better avoid doing it."
1902,02-04-23 19:56,1,"No cobrando el equipaje de mano. Es inmoral, además que es un delito ante la PROFECO",why is this added automatically and cant seemed to be removed...
1903,02-04-23 19:56,10,Porque si,It should have the option to modify origin and destination because it is not seen anywhere
1904,02-04-23 19:57,10,Es intuitiva,"I tried to use 3 different cards and none was accepted, I don't understand why if all three have money available for purchase. I consider your system is failing to complete the purchase."
1905,02-04-23 19:59,0,Ive a issues with payment method to pay for a family trip,I don't know where the hell to change my personal information that was entered wrong and then they won't let me travel because my name is misspelled
1906,02-04-23 20:00,0,MULTIPLES INTENTOS,"WITH GREAT ANNOUNCEMENT AND DISPLEASURE, I RECEIVED THE MAIL SENT BY THE COMPANY EDESTINOS TO MY CONTACT INSTEAD OF DOING IT DIRECTLY TO MINE: lufero2015@gmail.com SINCE I WAS THE PERSON WHO UNFORTUNATELY PURCHASED SOME TICKETS ON THE MEXICO CITY/ ROUTE CANCUN ON WEDNESDAY NOVEMBER 9 WITH DEPARTURE DECEMBER 18 SUNDAY - RETURN DECEMBER 20 20 / 22, PURCHASE THAT WAS MADE THROUGH MY CREDIT CARD FOR A VALUE OF $2,002,885. I REFUSE THE TICKET ISSUED AND SENT TO MY CONTACT'S EMAIL, IT IS NOT THE ONE I INITIALLY PURCHASED WITH THE VIVAAEROBUS COMPANY FOR A VALUE OF $2,643,484. A PURCHASE THAT HAS NOT BEEN AUTHORIZED FOR SUCH REASON, I DEMAND FOR THE THIRD TIME THAT THE TICKET PURCHASED ON NOVEMBER 9 ON THE ROUTE SIGNED MEXICO CITY CANCUN ROUND-TRIP FOR DECEMBER 18/20 BEFORE I TRIED RETRACT ME AS REGULATED BY THE LAW OF THIS PURCHASE DUE TO THE INCONVENIENCES PRESENTED BUT MY BANK SAYS THAT THE TRANSACTION IS IN PROGRESS. I THINK IT IS LACK OF RESPECT FROM THE VIVAAEROBUS COMPANY THAT COMPLETELY IGNORES ME AND DOES NOT GIVE ME A FAIR SOLUTION TO MY CLAIM. LUIS FERNANDO RODRIGUEZ lufero2015@hmail.com"
1907,02-04-23 20:05,10,"puedes personalizar todo, incluyendo mascota sin necesidad de hablar con alguien","WITH GREAT ANNOUNCEMENT AND DISPLEASURE, I RECEIVED THE MAIL SENT BY THE COMPANY EDESTINOS TO MY CONTACT INSTEAD OF DOING IT DIRECTLY TO MINE: lufero2015@gmail.com SINCE I WAS THE PERSON WHO UNFORTUNATELY PURCHASED SOME TICKETS ON THE MEXICO CITY/ ROUTE CANCUN ON WEDNESDAY NOVEMBER 9 WITH DEPARTURE DECEMBER 18 SUNDAY - RETURN DECEMBER 20 20 / 22, PURCHASE THAT WAS MADE THROUGH MY CREDIT CARD FOR A VALUE OF $2,002,885. I REFUSE THE TICKET ISSUED AND SENT TO MY CONTACT'S EMAIL, IT IS NOT THE ONE I INITIALLY PURCHASED WITH THE VIVAAEROBUS COMPANY FOR A VALUE OF $2,643,484. A PURCHASE THAT HAS NOT BEEN AUTHORIZED FOR SUCH REASON, I DEMAND FOR THE THIRD TIME THAT THE TICKET PURCHASED ON NOVEMBER 9 ON THE ROUTE SIGNED MEXICO CITY CANCUN ROUND-TRIP FOR DECEMBER 18/20 BEFORE I TRIED RETRACT ME AS REGULATED BY THE LAW OF THIS PURCHASE DUE TO THE INCONVENIENCES PRESENTED BUT MY BANK SAYS THAT THE TRANSACTION IS IN PROGRESS. I THINK IT IS LACK OF RESPECT FROM THE VIVAAEROBUS COMPANY THAT COMPLETELY IGNORES ME AND DOES NOT GIVE ME A FAIR SOLUTION TO MY CLAIM. LUIS FERNANDO RODRIGUEZ lufero2015@hmail.com"
1908,02-04-23 20:10,9,precios,"BECAUSE IT IS CONFIGURED IN DOLLARS, I NEED IT IN PESOS"
1909,02-04-23 20:16,8,que sea la página mas accesible y mas rápida y con menos preguntas,"Hello, I can't log in to vivaamigos, is there a reason for this? I only see the option to enter vivadoters."
1910,02-04-23 20:17,9,Falta que expliquen a detalle algunos campos,"GENTLEMEN VIVAAEROBUS WITH GREAT ANNOUNCEMENT AND DISPLEASURE I RECEIVE THE MAIL SENT BY THE COMPANY EDESTINOS TO MY CONTACT INSTEAD OF DOING IT DIRECTLY TO MINE: lufero2015@gmail.com SINCE I WAS THE PERSON WHO UNFORTUNATELY PURCHASED SOME TICKETS ON THE CITY ROUTE MEXICO/ CANCUN ON WEDNESDAY, NOVEMBER 9 WITH DEPARTURE DECEMBER 18 SUNDAY - DECEMBER 20 RETURN 20/22, PURCHASE THAT WAS MADE THROUGH MY CREDIT CARD FOR A VALUE OF $2,002,885. I REFUSE THE TICKET ISSUED AND SENT TO MY CONTACT'S EMAIL, IT IS NOT THE ONE I INITIALLY PURCHASED WITH THE VIVAAEROBUS COMPANY FOR A VALUE OF $2,643,484. A PURCHASE THAT HAS NOT BEEN AUTHORIZED FOR SUCH REASON, I DEMAND FOR THE THIRD TIME THAT THE TICKET PURCHASED ON NOVEMBER 9 ON THE ROUTE SIGNED MEXICO CITY CANCUN ROUND-TRIP FOR DECEMBER 18/20 BEFORE I TRIED RETRACT ME AS REGULATED BY THE LAW OF THIS PURCHASE DUE TO THE INCONVENIENCES PRESENTED BUT MY BANK SAYS THAT THE TRANSACTION IS IN PROGRESS. I THINK IT IS LACK OF RESPECT FROM THE VIVAAEROBUS COMPANY THAT COMPLETELY IGNORES ME AND DOES NOT GIVE ME A FAIR SOLUTION TO MY CLAIM. AS A USER I HAVE RIGHTS THAT MUST BE RESPECTED AND THAT ARE BEING VIOLATED, THEY CANNOT IMPOSE ME AS A STRAIT JACKET TO ACCEPT A PURCHASE THAT WAS NOT MADE ON WEDNESDAY, NOVEMBER 9 AND WHICH I AM REGRET. IF IT IS NOT POSSIBLE TO MAKE THE RECTIFICATION, I REQUEST ONCE AGAIN THAT THE TRANSACTION THAT IS IN PROCESS WITH BANCO FALABELLA BE CANCELED VIA CREDIT CARD FOR A VALUE OF AR$ 2,002,885 BECAUSE IT IS A TAX PURCHASE MADE BY THE VIVAIRBUS COMPANY WHICH WOULD BE VIOLATING MY RIGHTS DESPITE THE VARIOUS EMAILS THAT I HAVE SENT YOU, THEY CONTINUE TO KEEP SILENCE. IN VIEW OF THIS SITUATION, I WILL SUBMIT THE RESPECTIVE COMPLAINT BEFORE THE COLOMBIAN AUTHORITIES (SUPERINTENDENCY OF INDUSTRY AND COMMERCE) SO THAT MY RIGHTS AS A BUYER MAY BE VALID AND THAT I AM RETRACTING THE PURCHASE OF TICKETS ON THE INTERNET ON WEDNESDAY 9 OF NOVEMBER 2022. The right of withdrawal is the unilateral power of the consumer to terminate a sales contract at his discretion and without the airline having to agree, that is, it is a power so that one as a buyer can regret his purchase obtaining the return of the money paid. LUIS FERNANDO RODRIGUEZ lufero2015@hmail.com SEE SUPPORT OF THE INITIAL COMPLAINT BELOW? ? ? ?"
