,Date,nps,Comment,comment
1861,02-04-23 18:08,10,Muy fácil y claro el proceso,Very easy and clear process
1862,02-04-23 18:08,7,"COMPRE UN SERVICIO DE TRANSPORTE, PERO NO ES CLARO . NECESITO TRANSPORTE DE AEROPIUERTO A  CENTRAL CAMIONERA ZAPOPAN.  Y SOLO DICE CENTRAL CAMIONERA (NO ESPECIFICA CUAL)",speed
1863,02-04-23 18:09,10,rapidez,good clear service
1864,02-04-23 18:11,10,buen servicio claro,IT IS VERY SIMPLE
1865,02-04-23 18:12,10,ES MUY SENCILLO,Because it has options for all budgets and it is very easy to book
1866,02-04-23 18:19,10,Porque tiene opciones para todos los presupuestos y es muy sencillo reservar,very easy to handle
1867,02-04-23 18:20,10,muy facil de manejar,
1868,02-04-23 18:21,10,:),perfect
1869,02-04-23 18:26,10,perfecto,"I COULD NOT EVEN SELECT MONTHS WITH INTEREST, SOMETHING THAT IS AVAILABLE IF YOU RESERVE THROUGH THE CALL CENTER, TERRIBLE ATTENTION. I BUY THEM ONLY BECAUSE THEY ARE THE ONLY DIRECT LINE WHERE I HAVE TO TRAVEL."
1870,02-04-23 18:27,0,"NI SIQUIERA PUDE SELECCIONAR A MESES CON INTERESES, ALGO QUE SI TIENEN DISPONIBLE SI RESERVAS POR CALL CENTER, PESIMA ATENCION. LOS COMPRO SOLO PORQUE SON LA UNICA LINEA DIRECTA A DONDE TENGO QUE VIAJAR.",IT IS A PLATFORM THAT HAS NO ERRORS AND THE INFORMATION IS CLEAR
1871,02-04-23 18:30,10,ES UNA PLATAFORMA QUE NO TIENE ERRORES Y LA INFORMACIÓN ES CLARA,BECAUSE I LIKE THE AIRLINE
1872,02-04-23 18:31,10,DINAMICO,DYNAMIC
1873,02-04-23 18:31,10,PORQUE ME GUSTA LA AEROLINEA,good
1874,02-04-23 18:35,9,good,INDICATING FROM THE BEGINNING AMOUNT TO PAY
1875,02-04-23 18:39,8,INDICANDO DESDE EL INICIO MONTO A PAGAR,I don't think charging for seats is fair.
1876,02-04-23 18:40,8,No creo justo el cobro de asientos.,very good
1877,02-04-23 18:43,10,muy bueno,"FAST, WITHOUT PROBLEMS AND CHEAP!"
1878,02-04-23 18:46,10,"RAPIDA, SIN PROBLEMAS Y BARATO!",All very well
1879,02-04-23 18:50,9,Muy agil y clara,Very agile and clear
1880,02-04-23 18:50,10,todo muy bien,GREAT
1881,02-04-23 18:54,10,Por sus precios,for their prices
1882,02-04-23 18:54,10,EXCELENTE,excellent option
1883,02-04-23 18:57,10,Excelente opción,include more credit cards for months without interest
1884,02-04-23 18:59,8,incluir mas tarjetas de credito para meses sin intereses,excellent service
1885,02-04-23 19:01,10,escelente servicio,Cheap
1886,02-04-23 19:02,10,Barata,It is very easy to access and book tickets.
1887,02-04-23 19:09,9,es muy facil para acceder y reservar los boletos,WHEN I RESERVE ON MY CELL PHONE YOU DO NOT SEE ALL THE OPTIONS OR IT DOESN'T LET ME SELECT SEATS.
1888,02-04-23 19:15,9,CUANDO RESERVO EN EL CELULAR NO SE VEN TODAS LAS OPCIONES O NO ME DEJA SELECCIONAR ASIENTOS.,very good prices
1889,02-04-23 19:24,10,muy buenos precios,they allow many cards to enter months without interest on their flights
1890,02-04-23 19:24,9,permiten que muchas tarhjetas entren a meses sin intereses en sus vuelos,More intuitive during the process
1891,02-04-23 19:26,7,Mas intuitivo durante el proceso,very accessible
1892,02-04-23 19:29,10,muy accesible,practice
1893,02-04-23 19:33,10,FÁCIL,EASY
1894,02-04-23 19:33,9,pràctica,the page is very friendly
1895,02-04-23 19:39,10,muy amigable la pagina,EXCELLENT SERVICE
1896,02-04-23 19:40,10,EXCELENTE SERVICIO,very easy everything
1897,02-04-23 19:42,10,Muy Facil todo,EASY TO USE
1898,02-04-23 19:44,10,FACIL DE USAR,Very good and agile
1899,02-04-23 19:47,10,Muy bueno y agil,Very accessible purchase without difficulties
1900,02-04-23 19:49,10,Muy accesible la compra sin dificultades,"That they show us the total cost from the beginning, already integrating selected seats"
1901,02-04-23 19:52,7,"Que nos muestren el costo total desde un principio, ya integrando asientos seleccionados","Not charging hand luggage. It is immoral, besides that it is a crime before PROFECO"
1902,02-04-23 19:56,1,"No cobrando el equipaje de mano. Es inmoral, además que es un delito ante la PROFECO",Just because
1903,02-04-23 19:56,10,Porque si,It's intuitive
1904,02-04-23 19:57,10,Es intuitiva,IÂve a issues with payment method to pay for a family trip
1905,02-04-23 19:59,0,Ive a issues with payment method to pay for a family trip,MULTIPLE ATTEMPTS
1906,02-04-23 20:00,0,MULTIPLES INTENTOS,"you can customize everything, including pet without having to talk to someone"
1907,02-04-23 20:05,10,"puedes personalizar todo, incluyendo mascota sin necesidad de hablar con alguien",prices
1908,02-04-23 20:10,9,precios,make it the most accessible and fastest page and with fewer questions
1909,02-04-23 20:16,8,que sea la página mas accesible y mas rápida y con menos preguntas,They need to explain in detail some fields
1910,02-04-23 20:17,9,Falta que expliquen a detalle algunos campos,it's easy to use
1911,02-04-23 20:18,10,"es facil, de usar",EXCELLENT SERVICE AND MEETS MY EXPECTATIONS
1912,02-04-23 20:19,10,EXCELENTE SERVICIO Y CUMPLE MIS EXPECTATIVAS,Easy to navigate and with good prices.
1913,02-04-23 20:19,10,Facil de navegar y con buenos precios.,Let the page lock less
1914,02-04-23 20:23,2,Que se trabe menos la pagina,"Leave the page open longer, please."
1915,02-04-23 20:24,7,"Dejar la pagina abierta mas tiempo, por favor.",Gracias
1916,02-04-23 20:33,9,Gracias,EVERYTHING WAS VERY EASY I THANK YOU
1917,02-04-23 20:35,10,TODO FUE MUY FACIL TE AGRADESCO,Because the reservation was fast
1918,02-04-23 20:38,10,Porque fue rapida la reservacion,I THINK FRIENDLY ITS EMBARGO VERY MISLEADING BECAUSE EVERYTHING IS ADDITIONAL
1919,02-04-23 20:42,10,ME PARECE AMIGABLE SU EMBARGO MUY ENGAÑOSA POR QUE TODO ES ADICIONAL,Do not change the price of the flight after you book and before you pay
1920,02-04-23 20:46,1,No cambiar el precio del vuelo despues de que reserves y antes de que pagues,speed
1921,02-04-23 20:47,10,rapidez,GRACIAS
1922,02-04-23 20:51,10,GRACIAS,all very clear
1923,02-04-23 20:52,10,todo muy claro,EXCELLENT SERVICE
1924,02-04-23 20:53,10,EXCELENTE SERVICIO,They are the best airline other than cheap
1925,02-04-23 20:56,10,Son la mejor aerolinia aparte de economica,I was not able to change the currency when choosing the flight.
1926,02-04-23 20:58,8,I was not able to change the currency when choosing the flight.,They have a very complicated application. improve pls
1927,02-04-23 21:01,3,tienen la aplicacion bien complicada. Mejoren pls,Very good
1928,02-04-23 21:01,9,me gusta,I like
1929,02-04-23 21:01,10,Muy bien,GOOD PRICES
1930,02-04-23 21:02,9,BUENOS PRECIIOS,"It is very difficult for those of us who do not use technology, make it simpler, thanks"
1931,02-04-23 21:03,0,Está muy difícil para los que no usamos tecnologia aganlo mas simple gracias,Easy to use and many payment options
1932,02-04-23 21:05,10,Sencilla de usar y muchas opcione de pago,
1933,02-04-23 21:08,10,",",I have always been a customer of yours
1934,02-04-23 21:09,10,Siempre he sido cliente de ustedes,GREAT
1935,02-04-23 21:11,10,EXCELENTE,Excellent service
1936,02-04-23 21:20,10,Excelente servicio,Clarity messages to add baggage to certain passengers
1937,02-04-23 21:29,8,Mensajes de claridad para agregar equipaje a ciertos pasajeros,GREAT
1938,02-04-23 21:35,10,EXCELENTE,EXCELLENT!
1939,02-04-23 21:36,10,EXCELLENTE!,it's great
1940,02-04-23 21:40,10,esta super,nothing thanks
1941,02-04-23 21:51,10,nada gracias,IT WAS RAIPO AND SIMPLE
1942,02-04-23 21:51,10,FUE RAIPO Y SENCILLO,DO NOT CANCEL
1943,02-04-23 21:58,10,NO CANCELAN,"CHANGE A DIRECT FLIGHT TO ROUND, THEY DO NOT ANSWER BY PHONE AND WHEN THEY FINALLY DO SO, SEVERAL CUSTOMERS ARE LINKED. THE WHATSAPP IS TERRIBLE"
1944,02-04-23 22:01,8,"CAMBIAR UN VUELO DIRECTO A REDONDO, POR TELÉFONO NO CONTESTAN Y CUANDO POR FIN LO HACEN, SE ENLAZAN VARIOS CLIENTES. EL WHATSAPP ES PÉSIMO",because it is very convenient to fill in the information
1945,02-04-23 22:03,10,porque esta muy pactico llenar la informacion,It was fast
1946,02-04-23 22:11,10,fue rapido,It would be good if the price already appeared with the airport rate from the beginning.
1947,02-04-23 22:14,6,Sería bueno que el precio apareciera ya con la tarifa aeroportuaria desde el inicio.,and
1948,02-04-23 22:16,9,si,GOOD PRICE AND GOOD SERVICE
1949,02-04-23 22:24,10,BUEN PRECIO Y BUEN SERVICIO,It's practical
1950,02-04-23 22:28,9,Es práctica,100% reliable
1951,02-04-23 22:32,10,100% confiables,GOOD PRICE
1952,02-04-23 22:33,10,BUEN PRECIO,BECAUSE IT IS VERY EFFICIENT
1953,02-04-23 22:35,10,PORQUE ES MUY EFICIENTE,Very easy to shop
1954,02-04-23 22:36,9,Muy facil hacer las compras,very easy to use
1955,02-04-23 22:45,10,muy facil de usar,MORE OPTIONS TO TRAVEL
1956,02-04-23 22:46,3,MAS OPCIONES PARA VIAJAR,"Please enable the payment options for Colombian, none work for online payments. Thank you"
1957,02-04-23 22:48,0,"Por favor habiliten las opciones de pago para Colombian, ninguna funciona para pagos en línea. Gracias",VERY FRIENDLY PAGE
1958,02-04-23 22:49,10,PAGINA MUY AMIGABLE,easy
1959,02-04-23 22:52,9,facil,"from the beginning mention the price of the flight in pesos and in doters, to see if it really is convenient to use them"
1960,02-04-23 22:55,7,"desde un principio mencionar el precio del vuelo en pesos y en doters, para ir viendo si realmente conviene usarlos","AWESOME... A LONG TIME... WE TALKED TO THE CUSTOMER SERVICE NUMBER AND THEY DID NOT RESOLVE US, WE WANTED TO PAY VIVA FAN AND IT DID NOT LEAVE US, WE MADE 10 ATTEMPTS AND NOTHING, LIKEWISE WE HAD TO DO THE WHOLE PROCESS MORE THAN 10 TIMES. BAD WAY TO ACQUIRE YOUR TICKETS. MORE THAN 3 HOURS TO BUY TICKETS."
1961,02-04-23 23:09,5,"PESIMO... MUCHO TIEMPO... HABLOS AL NUMERO DE ATENCION A CLIENTES Y NO NOS RESOLVIERON, QUISIMOS PAGAR VIVA FAN Y NO NOS DEJO, HICIMOS 10 INTENTOS Y NADA, ASI MISMO TUVIMOS QUE HACER TODO EL PROCESO MAS DE 10 VECES. PESIMA FORMA DE ADQUIRIR TUS BOLETOS. MAS DE 3 HORAS PARA COMPRAR LOS BOLETOS.",PRICE AND DIRECT
1962,02-04-23 23:10,10,super fácil de manejar,super easy to handle
1963,02-04-23 23:10,9,PRECIO Y DIRECTO,Intuitive and easy to use.
1964,02-04-23 23:18,10,Intuitiva y fácil de utilizar.,gracias
1965,02-04-23 23:21,10,gracias,it is easy to use
1966,02-04-23 23:21,9,esta facil de usar,still has cheap prices that fall into the range of one's economy
1967,02-04-23 23:24,10,todavia tiene precios economicos que entran en el rango de la economia de uno,"Easy to navigate, clear directions"
1968,02-04-23 23:30,10,"Fácil de navegar, indicaciones claras",I LOVE
1969,02-04-23 23:36,10,ME ENCANTA,Prices
1970,02-04-23 23:43,10,Los precios,Fast service and intuitive page
1971,02-04-23 23:47,10,Servicio rapido y pagina intuitiva,It's faster than by phone
1972,02-04-23 23:53,9,es mas rapido que por telefono,Ok
1973,02-04-23 23:57,10,Ok,It would be nice if it worked. I have hours of trying to book a flight for our vacation
1974,02-05-23 00:04,0,Estaria bueno si funcionara. Tengo horas de estar tratando de reservar un vuelo para nuestras vacacciones,"Because except for the date of birth, it is very accessible and suitable for making reservations and buying tickets. Pretty clear."
1975,02-05-23 00:12,10,"Porque con excepción de la fecha de nacimiento, es muy accesible y adecuada para realizar reservaciones y comprar boletos.  Bastante clara.",all
1976,02-05-23 00:17,5,todo,VERY EASY TO RESERVE
1977,02-05-23 00:22,10,MUY FACIL RESERVAR,quick
1978,02-05-23 00:25,10,rapida,fast to buy
1979,02-05-23 00:27,10,rapido para comprar,Excellent website and very easy to understad!
1980,02-05-23 00:37,9,S/C,S/C
1981,02-05-23 00:37,10,Excellent website and very easy to understad!,super easy to buy
1982,02-05-23 00:38,10,super facil de comprar,"I HOPE EVERYTHING GOES WELL, THE COST RISES A LOT.."
1983,02-05-23 00:40,9,"ESPERO TODO SALGABIEN, SE ELEVO MUCHO EL COSTO..",GOOD
1984,02-05-23 00:47,10,Bien,GOOD PRICE
1985,02-05-23 00:48,10,BUEN PRECIO,"Friendly, very intuitive and safe."
1986,02-05-23 00:54,10,"Amigable, muy intuitiva y segura.",The information is very accessible
1987,02-05-23 01:03,10,Muy accessible la información,ALL GOOD
1988,02-05-23 01:06,10,TODO BIEN,Very friendly page
1989,02-05-23 01:07,10,Página muy amigable,I have always received timely information
1990,02-05-23 01:09,10,Siempre he recibido la información oportuna,make all inclusive
1991,02-05-23 01:19,3,hacer todo inclusivo,I liked it but it has many steps
1992,02-05-23 01:22,10,bUENA,bUENA
1993,02-05-23 01:22,8,Me gustó pero tiene muchos pasos,When paying you should be able to choose the regular seat without having to pay an extra fee.
1994,02-05-23 01:25,4,Al pagar deberías de poder elegir el asiento regular sin tener que pagar una tarifa extra.,EFFICIENCY
1995,02-05-23 01:37,9,EFICIENCIA,Too much data to validate
1996,02-05-23 01:41,5,Demasiadas datos a validar,very explicit
1997,02-05-23 01:42,10,bien explicita,I suggest that the price of the flight already include at least the seat and that they do not charge it separately.
1998,02-05-23 01:48,8,Sugiero que en precio del vuelo ya incluya por lo menos el asiento y que no lo cobren aparte.,months without interest with american express
1999,02-05-23 01:49,8,meses sin intereses con american express,quickly and improve in not losing the suitcases
2000,02-05-23 01:51,8,rapido y mejoren en no perder las maletas,"Super easy and fast to use, thanks!"
2001,02-05-23 01:59,10,"Super facil y rapido de usar, gracias!",good prices
2002,02-05-23 02:21,9,Buenos precios,providing a total cost and no extras
2003,02-05-23 02:24,8,proporcionando un costo total y no extras,very good
2004,02-05-23 02:31,10,muy bien,I still don't understand why the TUA was separated from the published rates. It is much more transparent to know how much will actually be paid
2005,02-05-23 02:46,8,Sigo sin entender porque se separó el TUA de las tarifas publicadas. Es mucho más transparente saber cuanto se pagará realmente,FOR FAST AND SAFE
2006,02-05-23 02:47,9,POR RAPIDO Y SEGURO,Good service
2007,02-05-23 02:51,10,Buen servicio,QUICK
2008,02-05-23 02:52,10,RAPIDO,ssssss
2009,02-05-23 03:06,10,ssssss,Rentals
2010,02-05-23 03:09,10,Nomas,They are the best!!!!!
2011,02-05-23 03:10,10,Son lo mejor!!!!!,quick
2012,02-05-23 03:18,10,rapido,It agile
2013,02-05-23 03:18,9,Es agil,very good
2014,02-05-23 03:25,10,muy buena,Good service
2015,02-05-23 03:32,10,Buen servicio,It was very easy and fast to make my purchase
2016,02-05-23 03:33,10,Fue muy faácil y ràpido realizar mi compra,Easy use of the web platform
2017,02-05-23 03:36,10,Fácil uso de la plataforma web,very good service
2018,02-05-23 03:36,10,muy buen servicio,the page is very friendly and simple
2019,02-05-23 03:38,10,la pagina es muy amigable y sencilla,Make the page easier and not insist so much that we buy more and more.
2020,02-05-23 03:42,10,ME GUSTA LO AMIGABLE DE SU PAGINA,I LIKE HOW FRIENDLY YOUR PAGE IS
2021,02-05-23 03:42,5,Hacerlo mas sencilla la pagina y no insisitir tanto que compramos mas y mas.,EASE AND ROUTES
2022,02-05-23 03:43,9,FACILIDAD Y RUTAS,the purchase process is simple
2023,02-05-23 03:59,9,"es sencillo el proceso de compra,",
2024,02-05-23 04:00,10,.,Fast and easy
2025,02-05-23 04:04,10,rapido y sencillo,GOOD
2026,02-05-23 04:13,10,Bien,because it's easy
2027,02-05-23 04:16,10,porque es fácil,They have a good website
2028,02-05-23 04:23,10,Tienen buena página web,Affordable prices and easy purchase registration
2029,02-05-23 04:23,10,Precios accesibles y facil registro de compra,IT HAS A VERY INTERACTIVE PAGE MUCH BETTER AND FAST THAN THE CELL APPLICATION
2030,02-05-23 04:30,9,TIENE UNA PAGINA MUY INTERACTIVA MUCHO MEJOR Y RAPIDA QUE LA APLICACION DE CELULAR,EASY TO USE YOUR PAGE
2031,02-05-23 04:36,10,FACIL DE USAR SU PAGINA,gracias
2032,02-05-23 04:38,10,gracias,IT WAS SIMPLE
2033,02-05-23 04:39,9,FUE SENCILLO,It is very fast and comfortable
2034,02-05-23 04:47,10,Es muy rápida y cómoda,"More marcuchans on flights, more discounts, long live fans."
2035,02-05-23 04:48,8,"Mas marcuchans en los vuelos, mas descuentos viva fans.",Very slow
2036,02-05-23 05:01,0,Muy lenta,THAT YOU CAN PAY THE IDA AND RETURN TUA THANK YOU VERY MUCH
2037,02-05-23 05:02,8,QUE SE PUEDA PAGAR EL TUA DE IDA Y DE REGRESO MUCHAS GRACIAS,DDDD
2038,02-05-23 05:14,8,DDDD,VERY FAST
2039,02-05-23 05:20,10,MUY RAPIDO,"BEING MORE PUNCTUAL, AND COMPENSATE CUSTOMERS FOR THEIR DELAYS"
2040,02-05-23 05:27,8,"SIENDO MAS PUNTUALES, Y COMPENSAR A LOS CLIENTES POR SUS RETRASOS",Easy and clear tracking to book flights
2041,02-05-23 05:31,10,Facil y claro el seguimiento para reservar vuelos,not charging seats
2042,02-05-23 05:31,8,No cobrando asientos,Super facil
2043,02-05-23 05:40,10,Super facil,Prices and ease of buying tickets
2044,02-05-23 05:50,10,Los precios y facilidad para comprar los boletos,none
2045,02-05-23 05:53,1,NO PERMITE REALIZAR LOS PAGOS,DOES NOT ALLOW TO MAKE PAYMENTS
2046,02-05-23 05:53,9,ninguno,"When comparing with other pages, your page was the one that maintains the most ease and clarity. I am new to this type of shopping so everything was very accessible"
2047,02-05-23 06:01,10,"Al comparar con otras paginas, su pagina fue la que mas facilidad y claridad mantiene. Soy novato en este tipo de compras por lo que fue muy accesible todo",Bueno!
2048,02-05-23 06:03,10,Bueno!,Detailed and comfortable
2049,02-05-23 06:05,10,Detallada y comoda,none
2050,02-05-23 06:15,10,ninguna,Your platform is excellent and practical.
2051,02-05-23 06:16,10,Excelente y práctica su plataforma.,more time
2052,02-05-23 06:18,9,mas tiempo,she is very inquisitive
2053,02-05-23 06:23,7,esta muy preguntona,They are not the real prices
2054,02-05-23 06:24,8,No son los precios reales,Thank you for making my dreams come true
2055,02-05-23 06:26,10,Gracias por hacer mis sueños realidad,"The first reservation I made was canceled and the money returned, we had to buy the flight again almost 6 hours before, and we only realized it because we were checking in"
2056,02-05-23 06:38,5,"La primer reservación que hice fue cancelada y el dinero devuelto, tuvimos que comprar el vuelo de nuevo casi 6 horas antes, y solamente nos dimos cuenta porque estábamos haciendo el check in",very attentive
2057,02-05-23 06:48,10,muy atentos,Stop trying to get me to pay more than I should
2058,02-05-23 06:54,6,Dejen de tratar de que pague mas de lo que deberia,easy to buy my flights
2059,02-05-23 07:07,10,facil de compar mis vuelos,"It is very macabre, it does not give me the price as it should without cheating"
2060,02-05-23 07:09,2,"esta bien macabra, no me da el precio como debe sin trampa",DECREASE STEPS
2061,02-05-23 07:18,8,DISMINUIR PASOS,excellent app
2062,02-05-23 07:42,10,Excelente aplicación,EASY
2063,02-05-23 07:56,10,FACIL,Improving prices/flight conditions
2064,02-05-23 08:04,7,Mejorando los precios/las condiciones del vuelo,"Placing fewer steps in the purchase, and of course taking responsibility for each process, such as avoiding the ""secure payment"" insurance, seems to me a most unheard of abuse."
2065,02-05-23 09:03,5,"Colocar menos pasos en la compra, y desde luego tomar responsabilidad de cada proceso, como evitar el seguro de ""pago seguro"", me parece un abuso de lo más inaudito.",page design
2066,02-05-23 09:31,5,diseño de pagina,very agile website (:
2067,02-05-23 09:57,10,muy agile el sitio web (:,They are very good prices
2068,02-05-23 10:04,9,Son muy buenos precios,EVERYTHING IS VERY CLEAR AND AT A GOOD PRICE
2069,02-05-23 11:27,10,TODO ES MUY CLARO Y A BUEN PRECIO,Agile way of using the website
2070,02-05-23 12:26,9,Manera hagil de utilizar la pagina web,don't charge for everything
2071,02-05-23 13:30,6,no cobren por todo,simple and clear on extra charges
2072,02-05-23 14:06,9,sencilla y clara en los cargos extra,"Intuitive to use, although every 5 minutes it asked me to be active on the page and that was annoying."
2073,02-05-23 14:54,9,"Intuitivo de usar, aunque a cada 5 minutos me pedía estar activo en la página y eso molestaba.",There were no payment options I needed (American Express) and my visa was not accepted.
2074,02-05-23 14:59,0,No había las opciones de pago que necesitaba (American Express) y mi visa no la acepto.,good flow in purchases
2075,02-05-23 15:15,9,buena fluidez en compras,Quick and easy access
2076,02-05-23 15:20,9,Acceso rápido y fácil,Less clicks to get to the purchase
2077,02-05-23 15:35,8,Menos clicks para llegar a la compra,fast process
2078,02-05-23 15:37,10,MUY FACIL RESERVAR,VERY EASY TO RESERVE
2079,02-05-23 15:37,9,Proceso rapido,Best prices.
2080,02-05-23 15:49,7,Mejores precios.,Why did you make the reservation easy for me?
2081,02-05-23 16:18,10,Porque me facilito la reserva,Including the TUA in the prices from the beginning
2082,02-05-23 16:20,8,Incluyendo el TUA en los precios desde el principio,It is very easy to buy trips
2083,02-05-23 16:22,10,Es muy fácil comprar viajes,Excellent service- Ease of booking. Priority attention.
2084,02-05-23 16:33,10,Excelente servicio- Facilidad de reserva. Atención prioritaria.,They just give you extra payments to charge more pesio service
2085,02-05-23 16:37,0,Nada mas te dan pagos extra para cobrar mas pesio servicio,Leaving more attempts for payment!
2086,02-05-23 16:45,0,Dejando más intentos para el pago!,PRACTICAL AND FAST
2087,02-05-23 17:02,9,PRACTICO Y RAPIDO,good pretty and cheap
2088,02-05-23 17:10,10,bueno bonito y barato,"Very easy to select, the page is fast and everything is very friendly and understandable"
2089,02-05-23 17:13,10,"Muy fácil de seleccionar,  es rápida la página y todo es muy amigable y entendible",put the total prices from the beginning (include the Tua and the other taxes that imply buying a flight)
2090,02-05-23 17:15,3,poner los precios totales desde el inicio (incluir el Tua y los otros impuestos que implican comprar un vuelo),EXCELLENT SERVICE
2091,02-05-23 17:18,10,EXCELENTE SERVICIO,very friendly
2092,02-05-23 17:19,10,muy amigable,put the real prices and do not increase it at each step.
2093,02-05-23 17:31,7,pongan los precios reales y no lo vayan incrementando en cada paso.,excellent service
2094,02-05-23 17:38,10,excelente servicio,Easy
2095,02-05-23 17:45,9,Facil,Don't charge for seats
2096,02-05-23 17:47,8,Don't charge for seats,I LOVE THAT THEY DON'T WANT TO PUT YOU ADDITIONAL SERVICES LIKE HAVING TO CHOOSE THE SEAT
2097,02-05-23 17:49,10,ME ENCANTA QUE NO QUIERAN PONERTE SERVICIOS ADICIONALES COMO TENER QUE ESCOGER EL ASIENTO,THE MOST ECONOMIC AND EXCELLENT DEAL
2098,02-05-23 17:50,10,LA MAS ECONOMICA Y EXCELENTE TRATO,easy to use
2099,02-05-23 17:51,10,fácil de usar,No es user friendly
2100,02-05-23 17:51,6,No es user friendly,IT SEEMS VERY PRACTICAL
2101,02-05-23 17:58,9,MA PARECE MUY PRACTICA,because of how easy it is to buy
2102,02-05-23 17:58,10,por lo facil que es comprar,EDIT NAMES WITHOUT RESTARTING DATA CAPTURE
2103,02-05-23 17:59,8,EDITAR NOMBRES SIN REINICIAR CAPTURA DE DATOS,They need to make smarter pages and interfaces that help by giving short advice
2104,02-05-23 17:59,8,necesitan hacer paginas e interfaces mas inteligentes que ayuden dando consejos breves,understandable and fast page
2105,02-05-23 18:03,10,pagina entendible y rapida,"LEAVE. OF. WANT. CHARGE. BY. ALL!!!!! THEY DO NOT GIVE WATER IN THE FLIGHT, DO NOT STAIN."
2106,02-05-23 18:06,8,"DEJEN. DE. QUERER. COBRAR. POR. TODO!!!!! NI AGUA DAN EN EL VUELO, NO MANCHEN.",The page is understandable
2107,02-05-23 18:12,10,Es entendible la página,Very friendly
2108,02-05-23 18:16,10,Muy amigable,Leave the cheapest flights Xd
2109,02-05-23 18:24,10,FACIL DE COMPRAR,EASY TO BUY
2110,02-05-23 18:24,6,Dejen los vuelos más baratos Xd,easy access to all information
2111,02-05-23 18:25,9,facil acceso a toda la informacion,gracias
2112,02-05-23 18:26,10,gracias,Customer-friendly staff
2113,02-05-23 18:30,8,Personal que atienda bien al cliente,THEY HAVE ALWAYS BEEN A GOOD OPTION
2114,02-05-23 18:33,10,SIEMPRE HAN RESULTADO UNA BUENA OPCION,BECAUSE IT'S EASY
2115,02-05-23 18:35,10,PORQUE ES FÁCIL,could not book ticket
2116,02-05-23 18:36,0,could not book ticket,"PRICE AND EASY TO CHOOSE, THEY SHOULD ONLY REMOVE SO MUCH UNNECESSARY OPTION IF WE ALREADY KNOW THAT THEY CHARGE FOR THE SEATS EVEN THOUGH THEY ARE CHEAP THEN JUST INCLUDE THE PRICE AUTOMATICALLY"
2117,02-05-23 18:39,10,"PRECIO Y FACIL DE ELEGIR, SOLO DEBERIAN DE QUITAR TANTA OPCION INNECESARIA SI YA SABEMOS QUE COBRAN POR LOS ASIENTOS AUNQUE SEAN ECONOMICOS ENTONCES NADA MAS INCLUYAN EL PRECIO AUTOMATICAMENTE",they know how to provide a professional and quality service
2118,02-05-23 18:42,9,tienen claro como brindar un servicio profesional y de calidad,The page is very long and confuses when making charges when selecting the seats
2119,02-05-23 18:43,8,La pagina es muy tardada y confunde al momento de realizar cargos al seleccionar los asientos,"EASE, PRICE"
2120,02-05-23 18:45,10,"FACILIDAD, PRECIO",Easy to use.
2121,02-05-23 18:46,10,Fácil de usar.,just because
2122,02-05-23 18:46,10,porque si,GRACIAS!
2123,02-05-23 18:47,9,GRACIAS!,"DIRECT PRICES WITH TUA, BREAKDOWN"
2124,02-05-23 18:48,8,"PRECIOS DIRECTO CON TUA, DE FORMA DESGLOSADA",it's very confusing
2125,02-05-23 19:03,8,es muy confuso,FOR KINDNESS
2126,02-05-23 19:08,10,POR AMABILIDAD,reliable
2127,02-05-23 19:12,10,confiable,Effectiveness
2128,02-05-23 19:20,10,Efectividad,"That the type of luggage can be chosen INDEPENDENTLY by passenger. Example, my wife needed an extra documented suitcase but I DID NOT, and I did not find a way to do it. I always assigned the Portal an extra suitcase to check in for the two of them."
2129,02-05-23 19:20,8,"Que se pueda escoger el tipo de equipaje de forma INDEPENDIENTE por pasajero. Ejemplo mi esposa necesitaba maleta documntada extra pero yo NO, y no encontré la forma de hacelo. Siempre asignaba el Portal maleta extra por documentar para los 2.",VERY FRIENDLY
2130,02-05-23 19:22,9,MUY INTUITIVA,VERY INTUITIVE
2131,02-05-23 19:22,10,MUY AMIGABLE,"Fast, friendly and effective everything"
2132,02-05-23 19:29,10,"Ràpido, amigable y efectivo todo",It is very easy to use
2133,02-05-23 19:31,10,es muy facil de usar,My first trip with you I need to experience your service.
2134,02-05-23 19:34,6,Mi primer viaje con ustedes nesecito experimentar su servicio.,all baggage charges must be selected when selecting a flight.
2135,02-05-23 19:35,6,todos los cargos de equipage deben de estar en selección cuando seleccioando un vuelo.,The prices are very good and also the direct GDL-BOG flight is an excellent option
2136,02-05-23 19:42,9,Los precios estan muy bien y ademas el vuelo GDL-BOG directo es una excelente opcion,easy access and good deals
2137,02-05-23 19:50,10,fácil acceso y buenasofertas,GOOD PRICE
2138,02-05-23 19:50,10,BUEN PRECIO,submit the cost of seats in the main fare
2139,02-05-23 19:53,10,Es muy fácil de utilizar,It is very easy to use
2140,02-05-23 19:53,8,presentar el costo de los asientos en la tarifa principal,very easy to use
2141,02-05-23 19:54,10,muy fácil de usar,ok
2142,02-05-23 19:55,8,ok,Effectiveness
2143,02-05-23 19:59,9,Efectividad,gracias
2144,02-05-23 20:00,9,gracias,The reservation system does not work
2145,02-05-23 20:07,0,No funsiona el sistema de reservaciones,easy and accessible
2146,02-05-23 20:08,10,Fácil y accesible,very good service
2147,02-05-23 20:09,10,muy buen servicio,their pages are not clear
